edad,educacion,nivel_educacional,estado_civil,raza,sexo,nativo,horas_semanal,salario
58,HS-grad,9,Casado,Blanco,Male,United-States,60,>50K
29,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
36,HS-grad,9,Casado,Blanco,Male,United-States,45,>50K
21,HS-grad,9,Soltero,Blanco,Male,United-States,35,<=50K
49,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
60,Masters,14,Divorsiado,Blanco,Female,United-States,50,<=50K
39,Some-college,10,Casado,Blanco,Male,United-States,50,>50K
50,Assoc-acdm,12,Casado,Blanco,Male,United-States,40,>50K
30,Some-college,10,Soltero,Blanco,Female,United-States,48,<=50K
55,HS-grad,9,Divorsiado,Blanco,Male,Otro,40,<=50K
64,HS-grad,9,Divorsiado,Blanco,Male,United-States,20,<=50K
29,Assoc-acdm,12,Soltero,Negro,Female,United-States,40,<=50K
40,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
42,HS-grad,9,Casado,Blanco,Male,United-States,50,<=50K
55,HS-grad,9,Viudo,Blanco,Female,United-States,40,<=50K
43,HS-grad,9,Divorsiado,Blanco,Male,United-States,45,<=50K
28,12th,8,Soltero,Negro,Male,United-States,40,<=50K
46,Assoc-acdm,12,Casado,Blanco,Male,United-States,38,>50K
34,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
47,Masters,14,Casado,Blanco,Female,United-States,38,>50K
43,Masters,14,Soltero,Blanco,Female,United-States,40,<=50K
24,Some-college,10,Soltero,Negro,Female,United-States,25,<=50K
21,11th,7,Casado,Blanco,Male,Otro,40,<=50K
65,Bachelors,13,Casado,Blanco,Male,Otro,40,>50K
20,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
31,Masters,14,Divorsiado,Blanco,Female,United-States,25,<=50K
38,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
22,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
20,Some-college,10,Soltero,Otro,Female,United-States,20,<=50K
44,Some-college,10,Casado,Blanco,Male,United-States,60,<=50K
44,Masters,14,Casado,Blanco,Female,United-States,40,<=50K
41,Doctorate,16,Casado,Blanco,Male,United-States,60,>50K
38,HS-grad,9,Divorsiado,Blanco,Male,United-States,40,<=50K
21,Some-college,10,Soltero,Blanco,Female,Otro,25,<=50K
24,Some-college,10,Casado,Otro,Female,Otro,30,<=50K
24,Masters,14,Soltero,Blanco,Female,United-States,45,<=50K
28,HS-grad,9,Casado,Blanco,Female,United-States,40,<=50K
39,Bachelors,13,Soltero,Blanco,Female,United-States,35,<=50K
48,Some-college,10,Divorsiado,Blanco,Male,United-States,40,<=50K
24,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
50,HS-grad,9,Casado,Otro,Male,Otro,35,>50K
50,Some-college,10,Casado,Blanco,Male,United-States,55,<=50K
68,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
31,Masters,14,Casado,Blanco,Male,United-States,50,<=50K
22,1st-4th,2,Soltero,Blanco,Male,Otro,40,<=50K
18,Some-college,10,Soltero,Blanco,Male,United-States,48,<=50K
25,HS-grad,9,Casado,Blanco,Male,Otro,40,<=50K
28,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
17,11th,7,Soltero,Blanco,Female,United-States,15,<=50K
24,Doctorate,16,Soltero,Blanco,Female,Otro,99,<=50K
20,10th,6,Casado,Blanco,Female,United-States,36,<=50K
45,Assoc-acdm,12,Casado,Blanco,Male,United-States,40,>50K
44,Some-college,10,Casado,Blanco,Female,United-States,45,<=50K
57,7th-8th,4,Casado,Blanco,Male,United-States,40,<=50K
33,Bachelors,13,Casado,Blanco,Male,United-States,55,>50K
24,Bachelors,13,Soltero,Blanco,Male,United-States,40,<=50K
22,Some-college,10,Soltero,Otro,Male,Otro,24,<=50K
41,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
51,Bachelors,13,Casado,Blanco,Male,United-States,40,<=50K
46,Bachelors,13,Casado,Blanco,Male,United-States,40,<=50K
52,HS-grad,9,Divorsiado,Blanco,Female,United-States,38,<=50K
50,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
26,Bachelors,13,Soltero,Blanco,Female,United-States,50,<=50K
17,10th,6,Soltero,Negro,Female,United-States,12,<=50K
64,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
51,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
28,HS-grad,9,Casado,Blanco,Male,United-States,35,<=50K
51,Bachelors,13,Divorsiado,Blanco,Female,United-States,40,<=50K
39,Bachelors,13,Divorsiado,Blanco,Male,United-States,40,<=50K
48,Some-college,10,Divorsiado,Blanco,Female,United-States,32,<=50K
44,Some-college,10,Casado,Blanco,Female,United-States,40,>50K
47,11th,7,Casado,Blanco,Male,United-States,40,<=50K
52,HS-grad,9,Viudo,Blanco,Female,United-States,40,<=50K
58,Some-college,10,Soltero,Blanco,Female,United-States,39,<=50K
19,11th,7,Soltero,Blanco,Female,United-States,40,<=50K
40,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
23,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
31,Bachelors,13,Casado,Blanco,Male,Otro,40,<=50K
40,Assoc-acdm,12,Casado,Blanco,Male,United-States,40,>50K
48,Some-college,10,Casado,Blanco,Male,United-States,38,>50K
46,Masters,14,Divorsiado,Blanco,Female,United-States,50,>50K
32,HS-grad,9,Casado,Negro,Female,United-States,40,<=50K
50,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
18,HS-grad,9,Soltero,Blanco,Male,United-States,37,<=50K
26,Masters,14,Soltero,Blanco,Female,United-States,30,<=50K
36,Bachelors,13,Soltero,Blanco,Female,United-States,20,<=50K
26,Assoc-voc,11,Divorsiado,Blanco,Female,United-States,35,<=50K
19,Some-college,10,Soltero,Blanco,Female,United-States,15,<=50K
53,Assoc-acdm,12,Casado,Blanco,Male,United-States,40,>50K
54,Some-college,10,Soltero,Negro,Male,United-States,41,<=50K
29,Some-college,10,Casado,Blanco,Female,United-States,6,<=50K
81,Masters,14,Viudo,Blanco,Male,Otro,60,<=50K
37,Masters,14,Soltero,Blanco,Female,United-States,38,>50K
40,Assoc-voc,11,Divorsiado,Blanco,Male,United-States,50,>50K
36,Some-college,10,Viudo,Negro,Female,United-States,40,<=50K
18,12th,8,Soltero,Blanco,Female,United-States,30,<=50K
44,11th,7,Casado,Negro,Male,United-States,40,<=50K
36,HS-grad,9,Casado,Negro,Female,United-States,35,<=50K
69,Doctorate,16,Casado,Blanco,Male,United-States,50,>50K
17,12th,8,Soltero,Blanco,Male,United-States,7,<=50K
38,Assoc-voc,11,Casado,Blanco,Male,United-States,40,>50K
27,HS-grad,9,Soltero,Negro,Male,United-States,40,<=50K
52,Assoc-acdm,12,Casado,Blanco,Male,United-States,40,<=50K
24,Assoc-acdm,12,Soltero,Blanco,Male,United-States,35,<=50K
57,Bachelors,13,Casado,Blanco,Female,United-States,40,<=50K
19,10th,6,Soltero,Blanco,Female,United-States,40,<=50K
38,HS-grad,9,Divorsiado,Otro,Male,United-States,50,<=50K
46,7th-8th,4,Casado,Blanco,Female,Otro,24,<=50K
21,HS-grad,9,Casado,Blanco,Male,Otro,40,>50K
29,Some-college,10,Soltero,Blanco,Female,Otro,40,<=50K
33,Some-college,10,Divorsiado,Blanco,Female,United-States,40,<=50K
26,HS-grad,9,Casado,Blanco,Male,United-States,70,<=50K
28,HS-grad,9,Casado,Blanco,Male,United-States,55,<=50K
26,Some-college,10,Casado,Blanco,Female,United-States,40,<=50K
37,Prof-school,15,Casado,Blanco,Male,Otro,6,<=50K
49,Bachelors,13,Casado,Blanco,Male,United-States,40,<=50K
28,Bachelors,13,Casado,Blanco,Male,United-States,55,<=50K
57,Some-college,10,Divorsiado,Blanco,Male,United-States,40,<=50K
60,7th-8th,4,Casado,Blanco,Male,United-States,40,<=50K
20,HS-grad,9,Soltero,Blanco,Male,United-States,25,<=50K
38,HS-grad,9,Casado,Blanco,Male,United-States,42,<=50K
51,HS-grad,9,Casado,Blanco,Male,United-States,60,<=50K
60,Some-college,10,Divorsiado,Blanco,Female,United-States,40,<=50K
37,Bachelors,13,Casado,Blanco,Male,United-States,47,<=50K
44,HS-grad,9,Soltero,Negro,Female,United-States,40,<=50K
19,Some-college,10,Soltero,Blanco,Female,United-States,25,<=50K
59,Masters,14,Casado,Otro,Female,Otro,35,<=50K
50,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
35,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
46,Some-college,10,Divorsiado,Blanco,Male,United-States,40,<=50K
18,Some-college,10,Soltero,Negro,Male,United-States,35,<=50K
32,5th-6th,3,Casado,Otro,Male,Otro,40,<=50K
32,Assoc-voc,11,Divorsiado,Blanco,Female,United-States,40,<=50K
39,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
25,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
30,Masters,14,Casado,Blanco,Male,United-States,60,>50K
37,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
38,Some-college,10,Casado,Blanco,Male,United-States,80,>50K
36,Assoc-acdm,12,Divorsiado,Blanco,Female,United-States,37,<=50K
56,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
35,Bachelors,13,Viudo,Blanco,Male,United-States,40,>50K
56,HS-grad,9,Divorsiado,Blanco,Male,United-States,41,<=50K
17,10th,6,Soltero,Blanco,Male,United-States,14,<=50K
46,Masters,14,Casado,Blanco,Male,United-States,45,>50K
56,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
61,12th,8,Casado,Blanco,Male,United-States,40,<=50K
25,Some-college,10,Casado,Blanco,Male,United-States,43,<=50K
27,HS-grad,9,Soltero,Negro,Female,United-States,40,<=50K
50,HS-grad,9,Casado,Blanco,Male,United-States,30,<=50K
33,Assoc-voc,11,Casado,Blanco,Male,United-States,62,<=50K
33,Assoc-voc,11,Casado,Blanco,Male,United-States,40,>50K
38,Some-college,10,Soltero,Blanco,Male,United-States,60,<=50K
51,11th,7,Casado,Blanco,Male,United-States,40,<=50K
27,Assoc-acdm,12,Soltero,Blanco,Male,United-States,42,<=50K
49,Masters,14,Viudo,Blanco,Female,United-States,16,<=50K
26,HS-grad,9,Casado,Negro,Female,United-States,40,<=50K
42,Masters,14,Casado,Blanco,Male,United-States,60,>50K
37,Bachelors,13,Soltero,Negro,Male,United-States,32,<=50K
38,Some-college,10,Soltero,Blanco,Female,United-States,40,<=50K
48,HS-grad,9,Casado,Blanco,Male,Otro,40,>50K
41,Bachelors,13,Divorsiado,Negro,Male,Otro,45,>50K
33,HS-grad,9,Casado,Blanco,Male,United-States,60,<=50K
30,HS-grad,9,Soltero,Blanco,Male,Otro,40,<=50K
25,Bachelors,13,Soltero,Blanco,Female,United-States,50,<=50K
50,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
54,HS-grad,9,Casado,Blanco,Male,United-States,36,>50K
37,11th,7,Divorsiado,Blanco,Male,United-States,40,<=50K
59,Bachelors,13,Casado,Blanco,Male,United-States,55,>50K
17,10th,6,Soltero,Negro,Female,United-States,24,<=50K
65,11th,7,Casado,Blanco,Male,United-States,40,<=50K
56,HS-grad,9,Viudo,Blanco,Female,United-States,40,>50K
57,HS-grad,9,Divorsiado,Blanco,Male,United-States,38,<=50K
33,10th,6,Soltero,Negro,Male,United-States,20,<=50K
41,Masters,14,Casado,Blanco,Male,United-States,65,<=50K
45,Bachelors,13,Viudo,Otro,Female,Otro,40,<=50K
50,HS-grad,9,Casado,Blanco,Male,United-States,48,<=50K
18,HS-grad,9,Soltero,Blanco,Male,United-States,25,<=50K
19,Some-college,10,Soltero,Blanco,Female,United-States,20,<=50K
26,Some-college,10,Casado,Otro,Female,United-States,40,<=50K
61,Assoc-acdm,12,Casado,Blanco,Male,United-States,2,>50K
67,11th,7,Casado,Blanco,Male,United-States,40,<=50K
41,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
29,HS-grad,9,Soltero,Blanco,Male,United-States,50,<=50K
27,Some-college,10,Soltero,Negro,Male,United-States,40,<=50K
35,HS-grad,9,Divorsiado,Blanco,Female,United-States,38,<=50K
37,Bachelors,13,Soltero,Blanco,Male,United-States,90,>50K
22,11th,7,Soltero,Blanco,Male,United-States,40,<=50K
25,10th,6,Soltero,Blanco,Female,United-States,24,<=50K
26,HS-grad,9,Casado,Blanco,Male,United-States,50,<=50K
27,HS-grad,9,Divorsiado,Blanco,Male,United-States,40,<=50K
26,Bachelors,13,Soltero,Blanco,Male,United-States,65,<=50K
51,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
45,HS-grad,9,Casado,Otro,Male,United-States,40,>50K
60,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
35,Some-college,10,Casado,Blanco,Male,United-States,55,>50K
24,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
40,HS-grad,9,Divorsiado,Blanco,Female,Otro,40,<=50K
69,HS-grad,9,Viudo,Blanco,Female,United-States,20,<=50K
44,Bachelors,13,Casado,Negro,Male,United-States,50,>50K
65,HS-grad,9,Divorsiado,Blanco,Female,United-States,50,<=50K
52,Some-college,10,Casado,Blanco,Female,United-States,40,>50K
38,HS-grad,9,Casado,Blanco,Female,United-States,35,<=50K
18,11th,7,Soltero,Blanco,Female,United-States,49,<=50K
24,Assoc-voc,11,Soltero,Blanco,Male,United-States,40,<=50K
52,Some-college,10,Casado,Blanco,Male,United-States,60,<=50K
21,HS-grad,9,Soltero,Blanco,Male,United-States,44,<=50K
67,Doctorate,16,Casado,Blanco,Male,United-States,40,>50K
64,Some-college,10,Viudo,Blanco,Female,United-States,8,<=50K
25,Some-college,10,Soltero,Negro,Male,United-States,40,<=50K
34,Masters,14,Casado,Blanco,Male,United-States,50,>50K
39,HS-grad,9,Casado,Blanco,Male,United-States,50,<=50K
26,HS-grad,9,Soltero,Blanco,Male,United-States,52,<=50K
19,10th,6,Soltero,Blanco,Male,United-States,25,<=50K
35,HS-grad,9,Casado,Blanco,Male,United-States,50,>50K
26,Masters,14,Soltero,Blanco,Female,United-States,40,<=50K
38,HS-grad,9,Casado,Blanco,Male,United-States,35,<=50K
45,Some-college,10,Casado,Blanco,Male,United-States,65,<=50K
18,11th,7,Soltero,Blanco,Female,United-States,28,<=50K
51,Some-college,10,Divorsiado,Blanco,Female,United-States,63,<=50K
36,HS-grad,9,Casado,Negro,Female,United-States,28,<=50K
18,Some-college,10,Soltero,Blanco,Female,Otro,16,<=50K
37,Assoc-voc,11,Soltero,Blanco,Male,United-States,40,<=50K
37,Bachelors,13,Casado,Blanco,Male,United-States,60,>50K
39,HS-grad,9,Casado,Blanco,Female,United-States,40,>50K
21,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
46,Doctorate,16,Casado,Blanco,Male,United-States,45,>50K
33,HS-grad,9,Casado,Blanco,Female,United-States,35,<=50K
23,Bachelors,13,Soltero,Negro,Female,United-States,40,<=50K
52,HS-grad,9,Divorsiado,Negro,Male,United-States,40,<=50K
28,HS-grad,9,Soltero,Blanco,Female,United-States,40,<=50K
23,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
48,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
17,11th,7,Soltero,Blanco,Female,United-States,20,<=50K
22,Some-college,10,Soltero,Blanco,Female,United-States,3,<=50K
26,HS-grad,9,Soltero,Otro,Male,Otro,80,>50K
40,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
90,10th,6,Casado,Blanco,Male,United-States,40,<=50K
28,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
44,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
29,Bachelors,13,Casado,Blanco,Male,United-States,42,>50K
45,Assoc-voc,11,Casado,Blanco,Male,United-States,50,>50K
43,HS-grad,9,Casado,Negro,Male,Otro,40,>50K
17,10th,6,Soltero,Blanco,Male,United-States,8,<=50K
49,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
27,Bachelors,13,Soltero,Blanco,Male,United-States,50,<=50K
60,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
33,HS-grad,9,Casado,Otro,Female,Otro,40,<=50K
53,10th,6,Casado,Blanco,Male,United-States,50,>50K
19,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
28,HS-grad,9,Divorsiado,Blanco,Male,United-States,40,<=50K
22,Assoc-acdm,12,Soltero,Blanco,Male,United-States,20,<=50K
48,HS-grad,9,Casado,Blanco,Male,United-States,60,<=50K
76,10th,6,Casado,Blanco,Male,United-States,40,<=50K
19,Some-college,10,Soltero,Blanco,Female,United-States,25,<=50K
28,Assoc-voc,11,Casado,Blanco,Female,United-States,40,<=50K
58,Some-college,10,Casado,Negro,Male,United-States,40,<=50K
19,Some-college,10,Soltero,Blanco,Female,United-States,25,<=50K
37,HS-grad,9,Divorsiado,Otro,Female,Otro,42,<=50K
22,Some-college,10,Soltero,Blanco,Male,United-States,40,<=50K
52,Prof-school,15,Casado,Blanco,Male,United-States,50,>50K
31,Bachelors,13,Casado,Blanco,Male,United-States,50,<=50K
50,Doctorate,16,Casado,Blanco,Male,United-States,40,<=50K
62,HS-grad,9,Viudo,Blanco,Male,United-States,40,<=50K
26,Bachelors,13,Soltero,Blanco,Male,United-States,50,<=50K
64,HS-grad,9,Viudo,Blanco,Female,United-States,24,<=50K
38,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
44,Prof-school,15,Casado,Blanco,Male,United-States,80,>50K
28,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
19,HS-grad,9,Soltero,Blanco,Female,United-States,52,<=50K
39,HS-grad,9,Soltero,Blanco,Female,United-States,10,<=50K
50,10th,6,Casado,Blanco,Male,United-States,40,>50K
39,Masters,14,Casado,Blanco,Female,United-States,40,>50K
36,Bachelors,13,Soltero,Blanco,Male,United-States,40,<=50K
39,Assoc-voc,11,Casado,Blanco,Male,United-States,49,<=50K
51,Assoc-acdm,12,Soltero,Blanco,Female,United-States,25,<=50K
28,HS-grad,9,Soltero,Blanco,Female,United-States,32,<=50K
57,Prof-school,15,Casado,Blanco,Male,United-States,30,>50K
40,Prof-school,15,Casado,Negro,Female,United-States,40,<=50K
27,Some-college,10,Divorsiado,Blanco,Female,Otro,40,<=50K
32,Some-college,10,Soltero,Blanco,Male,United-States,60,<=50K
49,HS-grad,9,Divorsiado,Blanco,Female,United-States,44,<=50K
34,10th,6,Soltero,Blanco,Female,United-States,40,<=50K
24,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
54,7th-8th,4,Divorsiado,Blanco,Male,Otro,40,<=50K
52,12th,8,Casado,Blanco,Male,United-States,45,<=50K
43,11th,7,Casado,Blanco,Female,United-States,25,<=50K
84,5th-6th,3,Viudo,Blanco,Male,United-States,15,<=50K
79,Assoc-acdm,12,Casado,Blanco,Female,United-States,2,>50K
35,Some-college,10,Casado,Blanco,Male,United-States,46,<=50K
56,HS-grad,9,Divorsiado,Blanco,Male,United-States,30,<=50K
30,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
54,HS-grad,9,Viudo,Blanco,Female,United-States,40,<=50K
35,Bachelors,13,Soltero,Otro,Male,United-States,50,<=50K
32,Some-college,10,Soltero,Negro,Female,United-States,40,<=50K
44,Bachelors,13,Casado,Blanco,Male,United-States,60,>50K
32,HS-grad,9,Casado,Blanco,Female,United-States,10,<=50K
60,12th,8,Casado,Blanco,Male,United-States,40,<=50K
40,Some-college,10,Divorsiado,Blanco,Male,United-States,45,<=50K
50,7th-8th,4,Casado,Negro,Male,United-States,40,<=50K
58,9th,5,Casado,Blanco,Male,United-States,50,>50K
41,HS-grad,9,Casado,Blanco,Male,United-States,45,>50K
28,HS-grad,9,Casado,Blanco,Male,United-States,40,>50K
53,HS-grad,9,Soltero,Blanco,Male,United-States,35,<=50K
71,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
17,9th,5,Soltero,Blanco,Female,Otro,25,<=50K
45,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
23,HS-grad,9,Soltero,Blanco,Female,United-States,30,<=50K
25,Some-college,10,Casado,Blanco,Male,United-States,50,<=50K
40,Some-college,10,Soltero,Blanco,Male,United-States,35,>50K
28,Bachelors,13,Soltero,Blanco,Female,United-States,60,<=50K
27,12th,8,Soltero,Blanco,Male,United-States,40,<=50K
19,Some-college,10,Soltero,Blanco,Male,United-States,15,<=50K
24,HS-grad,9,Soltero,Negro,Male,United-States,25,<=50K
38,Bachelors,13,Casado,Blanco,Male,United-States,40,<=50K
24,Masters,14,Soltero,Negro,Female,United-States,40,<=50K
18,11th,7,Soltero,Negro,Male,United-States,7,<=50K
58,HS-grad,9,Divorsiado,Blanco,Female,United-States,40,<=50K
35,Masters,14,Soltero,Blanco,Male,United-States,44,>50K
43,9th,5,Soltero,Blanco,Female,United-States,20,<=50K
45,HS-grad,9,Casado,Negro,Male,United-States,35,<=50K
24,HS-grad,9,Casado,Blanco,Male,Otro,40,<=50K
63,9th,5,Casado,Negro,Male,United-States,40,<=50K
40,9th,5,Casado,Blanco,Male,Otro,40,<=50K
21,Bachelors,13,Soltero,Blanco,Male,United-States,20,<=50K
20,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
42,HS-grad,9,Casado,Blanco,Female,United-States,40,>50K
49,Some-college,10,Casado,Blanco,Male,United-States,20,>50K
47,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
48,HS-grad,9,Casado,Blanco,Male,United-States,36,<=50K
61,7th-8th,4,Casado,Blanco,Male,United-States,40,<=50K
23,Assoc-acdm,12,Casado,Blanco,Male,Otro,40,<=50K
35,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
46,Some-college,10,Casado,Blanco,Female,United-States,20,<=50K
18,12th,8,Soltero,Blanco,Male,United-States,25,<=50K
28,Bachelors,13,Soltero,Blanco,Male,United-States,50,>50K
62,Bachelors,13,Casado,Blanco,Male,United-States,4,<=50K
20,HS-grad,9,Soltero,Blanco,Female,United-States,20,<=50K
28,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
57,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
56,7th-8th,4,Casado,Blanco,Male,United-States,40,<=50K
33,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
19,HS-grad,9,Soltero,Blanco,Male,United-States,40,<=50K
29,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
30,Some-college,10,Soltero,Blanco,Male,Otro,55,<=50K
53,Bachelors,13,Divorsiado,Blanco,Female,United-States,57,<=50K
25,1st-4th,2,Soltero,Blanco,Female,Otro,40,<=50K
44,HS-grad,9,Casado,Blanco,Male,United-States,38,<=50K
22,Some-college,10,Casado,Blanco,Male,United-States,28,<=50K
40,HS-grad,9,Divorsiado,Blanco,Male,United-States,40,<=50K
25,Assoc-voc,11,Soltero,Blanco,Male,Otro,40,<=50K
30,7th-8th,4,Casado,Blanco,Male,Otro,40,<=50K
51,Assoc-voc,11,Divorsiado,Blanco,Female,United-States,38,<=50K
17,11th,7,Soltero,Blanco,Female,United-States,24,<=50K
46,Bachelors,13,Casado,Blanco,Male,United-States,40,>50K
50,Some-college,10,Casado,Blanco,Male,United-States,40,>50K
34,Some-college,10,Soltero,Blanco,Female,United-States,50,<=50K
42,Masters,14,Casado,Blanco,Male,United-States,50,<=50K
41,Bachelors,13,Casado,Blanco,Male,United-States,40,<=50K
32,Bachelors,13,Soltero,Otro,Male,United-States,40,<=50K
32,HS-grad,9,Casado,Blanco,Male,United-States,40,<=50K
47,Some-college,10,Casado,Blanco,Male,United-States,70,<=50K
50,Some-college,10,Casado,Blanco,Male,United-States,40,<=50K
77,7th-8th,4,Viudo,Blanco,Female,United-States,23,<=50K
33,HS-grad,9,Divorsiado,Blanco,Male,United-States,40,<=50K
47,HS-grad,9,Casado,Blanco,Male,United-States,48,<=50K
64,11th,7,Casado,Blanco,Male,United-States,40,<=50K
